# median-combination of 92 normalized COS/G130M+G160M AGN spectra
# C. Danforth Fri Jan 25 12:25:39 2013
# wavelength   normalized flux
1734.8744     0.964325
1734.9600     0.993277
1735.0456     0.980812
1735.1312     0.994166
1735.2168     0.998740
1735.3024     0.989770
1735.3881     0.986556
1735.4737     0.987934
1735.5593     0.982426
1735.6449     0.979039
1735.7305     0.970387
1735.8162     0.970314
1735.9018     0.960424
1735.9874     0.966918
1736.0730     0.952335
1736.1586     0.970573
1736.2442     0.972170
1736.3299     0.966646
1736.4155     0.995632
1736.5011     0.986136
1736.5867     0.981956
1736.6723     0.971634
1736.7580     0.981380
1736.8436     0.995558
1736.9292     0.967050
1737.0148     0.974679
1737.1004     0.999821
1737.1861     0.993112
1737.2717     0.982600
1737.3573     0.964844
1737.4429     0.980719
1737.5285     0.972016
1737.6141     0.954194
1737.6998     0.972252
1737.7854     0.974224
1737.8710     0.962482
1737.9566     0.988640
1738.0422     0.988781
1738.1279     0.979974
1738.2135      1.00419
1738.2991      1.00342
1738.3847      1.00037
1738.4703     0.985163
1738.5559     0.977383
1738.6416     0.973530
1738.7272     0.971812
1738.8128     0.987222
1738.8984     0.994802
1738.9840     0.989122
1739.0697     0.978409
1739.1553     0.981296
1739.2409     0.974848
1739.3265     0.978973
1739.4121     0.955708
1739.4978     0.989370
1739.5834     0.986219
1739.6690     0.990170
1739.7546     0.989374
1739.8402     0.983495
1739.9258     0.977897
1740.0115     0.960174
1740.0971      1.00144
1740.1827     0.986451
1740.2683     0.988527
1740.3539     0.990567
1740.4396     0.992196
1740.5252     0.979486
1740.6108     0.956798
1740.6964     0.958675
1740.7820     0.974737
1740.8676     0.975968
1740.9533     0.971416
1741.0389     0.950939
1741.1245     0.953287
1741.2101     0.913916
1741.2957     0.900340
1741.3814     0.868089
1741.4670     0.853243
1741.5526     0.861985
1741.6382     0.917912
1741.7238     0.960653
1741.8094     0.975804
1741.8951     0.964687
1741.9807     0.972276
1742.0663     0.966594
1742.1519     0.961024
1742.2375     0.978048
1742.3232     0.982177
1742.4088     0.989434
1742.4944     0.992213
1742.5800     0.985808
1742.6656     0.985090
1742.7513     0.970742
1742.8369     0.968326
1742.9225     0.979389
1743.0081     0.973135
1743.0937     0.972224
1743.1793     0.980802
1743.2650     0.986541
1743.3506     0.987917
1743.4362     0.995951
1743.5218      1.00573
1743.6074     0.995525
1743.6931     0.984642
1743.7787     0.978010
1743.8643      1.00449
1743.9499     0.988929
1744.0355     0.973460
1744.1211     0.974321
1744.2068     0.968236
1744.2924     0.991114
1744.3780     0.980807
1744.4636     0.981444
1744.5492     0.975209
1744.6349     0.982625
1744.7205     0.980404
1744.8061     0.977500
1744.8917     0.983203
1744.9773     0.988805
1745.0629     0.980040
1745.1486     0.994582
1745.2342     0.970057
1745.3198      1.00583
1745.4054     0.987476
1745.4910     0.987155
1745.5767     0.972163
1745.6623     0.973172
1745.7479      1.01058
1745.8335     0.983694
1745.9191     0.980708
1746.0048     0.973648
1746.0904     0.973127
1746.1760     0.988239
1746.2616     0.995592
1746.3472     0.979162
1746.4328     0.962623
1746.5185     0.961414
1746.6041      1.00605
1746.6897      1.01328
1746.7753     0.981880
1746.8609      1.00229
1746.9466     0.999751
1747.0322     0.976566
1747.1178     0.980814
1747.2034     0.989913
1747.2890     0.980760
1747.3746     0.973652
1747.4603     0.983534
1747.5459     0.990682
1747.6315     0.971514
1747.7171      1.00834
1747.8027     0.978939
1747.8884     0.986715
1747.9740     0.982758
1748.0596     0.988541
1748.1452     0.982681
1748.2308     0.980470
1748.3164     0.985771
1748.4021      1.00273
1748.4877     0.988274
1748.5733     0.988057
1748.6589     0.980090
1748.7445     0.996108
1748.8302     0.982455
1748.9158     0.990549
1749.0014     0.990541
1749.0870     0.993907
1749.1726      1.00080
1749.2583     0.977550
1749.3439     0.959604
1749.4295     0.986217
1749.5151     0.975156
1749.6007     0.985969
1749.6863      1.00985
1749.7720     0.988176
1749.8576     0.991251
1749.9432     0.989502
1750.0288     0.983805
1750.1144     0.995198
1750.2001     0.994154
1750.2857     0.991419
1750.3713      1.00428
1750.4569     0.990703
1750.5425     0.974621
1750.6281     0.991545
1750.7138     0.995230
1750.7994     0.989811
1750.8850     0.995027
1750.9706     0.998230
1751.0562     0.974841
1751.1419     0.976957
1751.2275     0.983086
1751.3131     0.971883
1751.3987     0.976719
1751.4843     0.959090
1751.5699     0.922746
1751.6556     0.944982
1751.7412     0.920548
1751.8268     0.909190
1751.9124     0.925276
1751.9980     0.957690
1752.0837     0.972692
1752.1693     0.979380
1752.2549     0.981070
1752.3405      1.00236
1752.4261     0.991277
1752.5118      1.00217
1752.5974      1.01544
1752.6830      1.00314
1752.7686      1.01239
1752.8542      1.00261
1752.9398     0.995927
1753.0255     0.978159
1753.1111     0.996880
1753.1967     0.976082
1753.2823      1.00451
1753.3679      1.01180
1753.4536     0.997369
1753.5392     0.985901
1753.6248     0.992106
1753.7104     0.987216
1753.7960      1.00022
1753.8816      1.00897
1753.9673      1.01443
1754.0529      1.00474
1754.1385      1.00073
1754.2241     0.988602
1754.3097     0.997023
1754.3954     0.990725
1754.4810     0.986442
1754.5666     0.990589
1754.6522      1.00223
1754.7378     0.984707
1754.8235     0.990390
1754.9091     0.987340
1754.9947     0.984338
1755.0803     0.998834
1755.1659     0.989477
1755.2515     0.987825
1755.3372     0.985434
1755.4228      1.00292
1755.5084      1.01086
1755.5940      1.02269
1755.6796     0.981416
1755.7653     0.996419
1755.8509     0.991861
1755.9365     0.970951
1756.0221     0.999337
1756.1077     0.993934
1756.1933     0.982312
1756.2790     0.990916
1756.3646     0.987301
1756.4502     0.962775
1756.5358      1.00971
1756.6214     0.992062
1756.7071     0.976543
1756.7927     0.998892
1756.8783     0.983215
1756.9639      1.00040
1757.0495      1.01673
1757.1351      1.00058
1757.2208     0.978220
1757.3064     0.992601
1757.3920     0.973499
1757.4776     0.974252
1757.5632     0.986489
1757.6489     0.988159
1757.7345     0.960796
1757.8201     0.962553
1757.9057     0.972209
1757.9913     0.972228
1758.0770     0.964869
1758.1626     0.990993
1758.2482     0.977998
1758.3338     0.966173
1758.4194     0.980517
1758.5050     0.996813
1758.5907     0.994900
1758.6763     0.994455
1758.7619     0.983281
1758.8475      1.00864
1758.9331      1.00193
1759.0188     0.984093
1759.1044     0.971604
1759.1900      1.00755
1759.2756     0.995109
1759.3612     0.991697
1759.4468     0.989163
1759.5325     0.981826
1759.6181      1.00152
1759.7037      1.00366
1759.7893     0.996318
1759.8749     0.982671
1759.9606     0.976155
1760.0462     0.991620
1760.1318     0.964357
1760.2174     0.987373
1760.3030      1.00826
1760.3886     0.995555
1760.4743     0.988827
1760.5599      1.00443
1760.6455     0.974512
1760.7311     0.992951
1760.8167      1.00176
1760.9024     0.985705
1760.9880     0.998994
1761.0736     0.982371
1761.1592     0.999682
1761.2448     0.984943
1761.3305     0.989535
1761.4161     0.995911
1761.5017     0.968576
1761.5873     0.966975
1761.6729     0.955522
1761.7585     0.962109
1761.8442     0.964770
1761.9298     0.977085
1762.0154     0.996611
1762.1010     0.974878
1762.1866     0.994367
1762.2723     0.975339
1762.3579     0.964688
1762.4435     0.970746
1762.5291     0.996126
1762.6147     0.983059
1762.7003      1.01146
1762.7860     0.997119
1762.8716     0.990782
1762.9572      1.00218
1763.0428     0.997515
1763.1284     0.997586
1763.2141     0.993133
1763.2997     0.994149
1763.3853     0.974945
1763.4709     0.978197
1763.5565     0.992807
1763.6421     0.985612
1763.7278     0.984920
1763.8134     0.980424
1763.8990     0.980284
1763.9846     0.987483
1764.0702     0.995720
1764.1559     0.985581
1764.2415      1.00447
1764.3271     0.990779
1764.4127     0.974795
1764.4983     0.966100
1764.5840     0.982514
1764.6696     0.966934
1764.7552     0.989149
1764.8408     0.972700
1764.9264     0.985311
1765.0120     0.971318
1765.0977     0.993759
1765.1833     0.979159
1765.2689     0.980126
1765.3545     0.975290
1765.4401     0.976268
1765.5258     0.985641
1765.6114     0.979867
1765.6970     0.995164
1765.7826     0.972175
1765.8682     0.979878
1765.9538      1.00442
1766.0395     0.981639
1766.1251     0.994134
1766.2107     0.987621
1766.2963     0.993047
1766.3819     0.978421
1766.4676      1.00693
1766.5532     0.980279
1766.6388     0.986456
1766.7244     0.994478
1766.8100     0.977594
1766.8956     0.957993
1766.9813     0.961512
1767.0669     0.983113
1767.1525     0.963961
1767.2381     0.954741
1767.3237     0.942252
1767.4094     0.964153
1767.4950     0.946002
1767.5806     0.980797
1767.6662     0.977651
1767.7518     0.979947
1767.8375     0.963295
1767.9231      1.01776
1768.0087     0.996333
1768.0943     0.982634
1768.1799      1.00594
1768.2655     0.978850
1768.3512     0.982853
1768.4368     0.974845
1768.5224     0.991245
1768.6080     0.992046
1768.6936      1.00784
1768.7793     0.984814
1768.8649      1.01454
1768.9505     0.992938
1769.0361     0.986781
1769.1217     0.969435
1769.2073     0.966307
1769.2930     0.957112
1769.3786     0.972755
1769.4642     0.965392
1769.5498     0.971977
1769.6354     0.967661
1769.7211     0.965309
1769.8067     0.996428
1769.8923     0.999641
1769.9779     0.985522
1770.0635     0.965769
1770.1491     0.984749
1770.2348     0.969327
1770.3204     0.976021
1770.4060     0.990817
1770.4916      1.01337
1770.5772     0.993870
1770.6629     0.993403
1770.7485     0.990837
1770.8341     0.994323
1770.9197     0.990239
1771.0053     0.996048
1771.0910     0.979712
1771.1766     0.976642
1771.2622      1.00229
1771.3478     0.980377
1771.4334     0.975640
1771.5190     0.985352
1771.6047     0.999530
1771.6903      1.00571
1771.7759      1.01062
1771.8615      1.01454
1771.9471     0.997910
1772.0328      1.01190
1772.1184      1.01518
1772.2040      1.00176
1772.2896     0.990321
1772.3752     0.985551
1772.4608     0.965641
1772.5465     0.952681
1772.6321     0.939150
1772.7177     0.950243
1772.8033     0.964201
1772.8889     0.974856
1772.9746     0.989356
1773.0602     0.984095
1773.1458     0.963321
1773.2314     0.965417
1773.3170     0.976483
1773.4027     0.975179
1773.4883     0.953541
1773.5739     0.938874
1773.6595     0.942953
1773.7451     0.975774
1773.8307     0.972769
1773.9164     0.968145
1774.0020     0.989671
1774.0876     0.944879
1774.1732     0.984753
1774.2588     0.973827
1774.3445     0.975123
1774.4301     0.988237
1774.5157      1.00819
1774.6013     0.981450
1774.6869      1.00657
1774.7725     0.993341
1774.8582     0.991031
1774.9438     0.991131
1775.0294     0.987054
1775.1150      1.00246
1775.2006     0.988101
1775.2863     0.999992
1775.3719     0.997885
1775.4575     0.980845
1775.5431     0.968589
1775.6287     0.964361
1775.7143     0.967028
1775.8000     0.944055
1775.8856     0.963449
1775.9712     0.991143
1776.0568     0.988258
1776.1424     0.996930
1776.2281     0.991038
1776.3137     0.975785
1776.3993     0.969347
1776.4849     0.981301
1776.5705     0.967454
1776.6562     0.998374
1776.7418     0.977074
1776.8274     0.960055
1776.9130     0.960790
1776.9986     0.976924
1777.0842     0.975608
1777.1699     0.998727
1777.2555     0.991378
1777.3411     0.994958
1777.4267     0.989586
1777.5123     0.989609
1777.5980     0.964241
1777.6836     0.989606
1777.7692     0.998749
1777.8548     0.980607
1777.9404     0.977263
1778.0260     0.980609
1778.1117     0.993007
1778.1973     0.978647
1778.2829     0.996092
1778.3685     0.979443
1778.4541     0.964522
1778.5398     0.968737
1778.6254     0.959358
1778.7110     0.918821
1778.7966     0.934348
1778.8822     0.953746
1778.9678     0.950932
1779.0535     0.951391
1779.1391     0.961103
1779.2247     0.943969
1779.3103     0.974013
1779.3959     0.951146
1779.4816     0.946445
1779.5672     0.954584
1779.6528     0.953819
1779.7384     0.979589
1779.8240     0.964379
1779.9097     0.987490
1779.9953     0.958344
1780.0809     0.945361
1780.1665     0.972351
1780.2521     0.952287
1780.3377     0.967715
1780.4234     0.982470
1780.5090     0.959627
1780.5946     0.958989
1780.6802     0.978659
1780.7658     0.972556
1780.8515     0.982993
1780.9371     0.938244
1781.0227     0.966486
1781.1083     0.936473
1781.1939     0.927020
1781.2795     0.966095
1781.3652     0.961902
1781.4508     0.928891
1781.5364     0.954617
1781.6220     0.934156
1781.7076     0.966574
1781.7933     0.975810
1781.8789     0.978457
1781.9645     0.960428
1782.0501     0.969187
1782.1357     0.972165
1782.2213     0.954816
1782.3070     0.938016
1782.3926     0.977315
1782.4782     0.989499
1782.5638     0.995504
1782.6494     0.991993
1782.7351     0.972457
1782.8207     0.969752
1782.9063     0.985949
1782.9919     0.973204
1783.0775     0.981669
1783.1632     0.976252
1783.2488     0.962822
1783.3344     0.954484
1783.4200     0.986806
1783.5056     0.978535
1783.5912      1.01187
1783.6769      1.01115
1783.7625      1.01889
1783.8481      1.01323
1783.9337      1.01936
1784.0193      1.03018
1784.1050      1.02445
1784.1906     0.956137
1784.2762     0.948944
1784.3618     0.938654
1784.4474     0.943317
1784.5330     0.946532
1784.6187     0.977778
1784.7043     0.957437
1784.7899     0.961593
1784.8755     0.936142
1784.9611     0.968226
1785.0468     0.972519
1785.1324     0.944967
1785.2180     0.960190
1785.3036     0.972998
1785.3892     0.995722
1785.4748     0.940533
1785.5605     0.919287
1785.6461     0.942305
1785.7317     0.944005
1785.8173     0.947300
1785.9029     0.952139
1785.9886     0.931900
1786.0742     0.903299
1786.1598     0.924672
1786.2454     0.967174
1786.3310     0.975023
1786.4167     0.988836
1786.5023     0.989313
1786.5879     0.951482
1786.6735     0.983032
1786.7591     0.974354
1786.8447      1.02843
1786.9304     0.971086
1787.0160      1.00050
1787.1016      1.01519
1787.1872      1.00332
1787.2728     0.984308
1787.3585     0.996827
1787.4441     0.958884
1787.5297     0.961916
1787.6153     0.955899
1787.7009     0.934857
1787.7865     0.959685
1787.8722     0.987940
1787.9578     0.988844
1788.0434     0.934532
1788.1290     0.964845
1788.2146     0.944837
1788.3003     0.938086
1788.3859     0.934763
1788.4715     0.963254
1788.5571     0.978206
1788.6427     0.949779
1788.7284     0.925790
1788.8140     0.963107
1788.8996     0.977767
1788.9852     0.926399
1789.0708     0.933276
1789.1564     0.968545
1789.2421     0.969928
1789.3277     0.991319
1789.4133     0.984843
1789.4989     0.936377
1789.5845     0.943067
1789.6702     0.947898
1789.7558     0.964797
1789.8414     0.982816
1789.9270     0.997948
1790.0126      1.00069
1790.0982     0.981065
1790.1839     0.999294
1790.2695     0.980678
1790.3551     0.986275
1790.4407     0.962888
1790.5263     0.965092
1790.6120     0.944728
1790.6976     0.929592
1790.7832     0.902299
1790.8688     0.942780
1790.9544     0.936614
1791.0400     0.922408
1791.1257     0.871532
1791.2113     0.937767
1791.2969     0.920975
1791.3825     0.957881
1791.4681     0.942072
1791.5538     0.927044
1791.6394     0.927439
1791.7250     0.961440
1791.8106     0.944068
1791.8962     0.950328
1791.9819     0.969616
1792.0675     0.950675
1792.1531     0.946274
1792.2387     0.950264
1792.3243     0.952439
1792.4099     0.966255
1792.4956     0.964811
1792.5812     0.935331
1792.6668     0.989136
1792.7524     0.986301
1792.8380     0.981962
1792.9237     0.938082
1793.0093     0.958541
1793.0949     0.910731
1793.1805     0.918265
1793.2661     0.919523
1793.3517     0.971592
1793.4374     0.948572
1793.5230     0.925430
1793.6086     0.900776
1793.6942     0.899422
1793.7798     0.950685
1793.8655     0.949403
1793.9511     0.879524
